loss,accuracy,val_loss,val_accuracy
2.290419816970825,0.42399999499320984,3.060570478439331,0.24906715750694275
0.9300487637519836,0.7365833520889282,1.201931357383728,0.6475046873092651
0.4813459515571594,0.8685833215713501,1.083640456199646,0.6802704930305481
0.24870216846466064,0.9445833563804626,1.090407133102417,0.6873834133148193
0.1339368224143982,0.9751666784286499,1.0479215383529663,0.7014925479888916
0.07463566958904266,0.9898333549499512,0.9639831185340881,0.7301772236824036
0.047933176159858704,0.9940833449363708,0.9808248281478882,0.7320429086685181
0.030485235154628754,0.996999979019165,1.0459089279174805,0.7184001803398132
0.020505167543888092,0.9984999895095825,0.9515838623046875,0.7389225959777832
0.016002990305423737,0.9988333582878113,0.9896401762962341,0.7350746393203735
0.01550110150128603,0.9989166855812073,1.0192781686782837,0.7325093150138855
0.01271041575819254,0.9987499713897705,0.9671511054039001,0.7465018630027771
0.009911967441439629,0.9993333220481873,0.9698367714881897,0.7448694109916687
0.00948476605117321,0.9993333220481873,0.9827827215194702,0.7427704930305481
0.0075875879265367985,0.999750018119812,0.9800065159797668,0.7477844953536987
0.006487157661467791,0.999666690826416,0.9996853470802307,0.7435867786407471
0.006272981874644756,0.999833345413208,0.9897699952125549,0.7475513219833374
0.005791940726339817,0.9994999766349792,1.0776519775390625,0.7316930890083313
0.008443478494882584,0.9994166493415833,1.0710939168930054,0.7284281849861145
0.03705673664808273,0.9941666722297668,1.1295596361160278,0.717583954334259
